Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
10/29/2024,Widget A,West,761,32,Male,2.78311499
10/30/2024,Widget B,South,659,35,Female,4.261418495
10/31/2024,Widget A,West,990,64,Female,4.55727504
11/1/2024,Widget B,East,347,19,Male,3.077590741
11/2/2024,Widget D,North,889,46,Male,3.2601301
11/3/2024,Widget C,North,967,30,Male,3.67873589
11/4/2024,Widget A,West,709,21,Female,4.845529881
11/5/2024,Widget C,North,513,59,Male,3.410679844
11/6/2024,Widget A,South,124,62,Male,3.237901038
11/7/2024,Widget B,South,383,27,Male,1.058136541
11/8/2024,Widget C,North,548,48,Female,1.323798808
11/9/2024,Widget A,South,980,58,Male,3.308686506
11/10/2024,Widget B,North,400,25,Female,4.744961551
11/11/2024,Widget C,North,167,20,Male,4.466765394
11/12/2024,Widget C,North,106,65,Male,4.930315692
11/13/2024,Widget A,West,916,63,Male,3.11133615
11/14/2024,Widget A,North,236,26,Female,4.151723754
11/15/2024,Widget A,West,263,47,Male,4.361601326
11/16/2024,Widget B,North,182,28,Male,3.592126629
11/17/2024,Widget A,North,996,52,Female,2.354999617
11/18/2024,Widget C,North,749,54,Female,2.879913739
11/19/2024,Widget C,South,519,59,Female,4.431668289
11/20/2024,Widget A,West,172,30,Male,2.194191704
11/21/2024,Widget A,West,336,53,Female,4.694972525
11/22/2024,Widget D,North,145,30,Male,1.919225366
11/23/2024,Widget C,North,717,29,Female,3.998065661
11/24/2024,Widget B,South,899,54,Female,3.522236937
11/25/2024,Widget D,South,361,27,Female,3.998397764
11/26/2024,Widget A,South,275,26,Male,2.74939029
11/27/2024,Widget A,West,265,69,Male,4.73056425
11/28/2024,Widget C,West,756,24,Male,3.52988881
11/29/2024,Widget A,West,941,19,Male,2.153183218
11/30/2024,Widget B,North,469,40,Male,3.553820283
12/1/2024,Widget C,West,894,56,Male,2.147262989
12/2/2024,Widget A,East,153,57,Male,2.174529567
12/3/2024,Widget C,East,789,56,Male,2.598394046
12/4/2024,Widget A,South,518,38,Male,4.40972167
12/5/2024,Widget A,West,855,40,Female,3.001191498
12/6/2024,Widget A,East,606,46,Female,3.715603369
12/7/2024,Widget B,South,440,31,Male,2.567870961
12/8/2024,Widget B,West,226,43,Male,2.054421759
12/9/2024,Widget C,North,508,68,Male,4.818560643
12/10/2024,Widget A,East,466,22,Male,3.414324988
12/11/2024,Widget A,North,370,48,Female,4.735805354
12/12/2024,Widget B,West,743,42,Female,1.813652009
12/13/2024,Widget A,East,704,48,Male,1.587576656
12/14/2024,Widget B,West,478,67,Female,4.423291628
12/15/2024,Widget A,North,172,37,Female,3.72366885
12/16/2024,Widget C,East,347,61,Male,1.746313997
12/17/2024,Widget A,North,959,34,Male,2.077438803
12/18/2024,Widget A,West,884,62,Male,4.202655766
12/19/2024,Widget D,West,142,19,Male,2.81547448
12/20/2024,Widget B,North,476,42,Female,3.682162026
12/21/2024,Widget A,East,140,30,Male,2.273408089
12/22/2024,Widget A,North,269,56,Female,2.524919811
12/23/2024,Widget D,West,311,45,Male,4.962850234
12/24/2024,Widget D,North,592,59,Female,1.990468349
12/25/2024,Widget B,West,779,23,Male,3.025825508
12/26/2024,Widget D,North,138,20,Male,4.377609373
12/27/2024,Widget C,East,468,52,Female,1.956892855
12/28/2024,Widget D,East,856,35,Female,2.660855027
12/29/2024,Widget C,North,250,28,Female,3.460365149
12/30/2024,Widget B,North,210,37,Male,2.924752606
12/31/2024,Widget B,East,579,22,Female,2.838009066
1/1/2025,Widget B,West,535,36,Female,2.450038925
1/2/2025,Widget B,East,146,39,Female,3.346585311
1/3/2025,Widget B,West,674,36,Female,3.497490792
1/4/2025,Widget C,North,836,64,Female,3.613158164
1/5/2025,Widget C,North,465,33,Female,1.281472432
1/6/2025,Widget B,West,168,41,Female,3.524136703
1/7/2025,Widget D,North,398,58,Female,4.812948715
1/8/2025,Widget A,West,901,21,Female,3.163944942
1/9/2025,Widget B,South,395,32,Male,3.86106833
1/10/2025,Widget D,East,302,42,Male,3.226929231
1/11/2025,Widget A,South,160,61,Female,4.418962474
1/12/2025,Widget B,West,929,52,Male,4.718332378
1/13/2025,Widget B,East,413,31,Male,1.736879597
1/14/2025,Widget C,West,260,66,Female,2.747440146
1/15/2025,Widget A,East,430,36,Female,2.569528404
1/16/2025,Widget A,East,627,55,Female,2.620860493
1/17/2025,Widget D,East,437,53,Female,1.502096725
1/18/2025,Widget C,East,705,24,Female,4.254462904
1/19/2025,Widget C,West,403,47,Female,1.143064972
1/20/2025,Widget C,East,602,36,Male,3.112906431
1/21/2025,Widget C,East,749,66,Female,3.647513552
1/22/2025,Widget A,South,437,42,Male,1.829877752
1/23/2025,Widget A,North,649,33,Female,4.623400768
1/24/2025,Widget B,North,738,64,Female,4.354196828
1/25/2025,Widget B,South,374,57,Male,2.884334918
1/26/2025,Widget C,South,263,68,Female,2.644595729
1/27/2025,Widget C,West,542,25,Female,1.946271701
1/28/2025,Widget C,West,418,35,Male,3.919972899
1/29/2025,Widget B,West,688,45,Female,1.526975199
1/30/2025,Widget D,South,603,33,Male,3.720951015
1/31/2025,Widget D,South,785,69,Female,4.369827944
2/1/2025,Widget B,East,486,36,Female,1.913886304
2/2/2025,Widget B,West,969,59,Male,4.465709612
2/3/2025,Widget B,West,932,34,Female,1.133292798
2/4/2025,Widget B,West,987,62,Male,4.651149542
2/5/2025,Widget B,North,702,30,Male,1.473448911
2/6/2025,Widget B,East,849,24,Male,3.583036712
2/7/2025,Widget C,West,875,44,Female,2.000329876
2/8/2025,Widget C,West,790,27,Female,4.346209565
2/9/2025,Widget C,West,593,51,Male,3.049201444
2/10/2025,Widget C,North,589,53,Female,1.540964765
2/11/2025,Widget B,North,820,42,Female,3.283966285
2/12/2025,Widget D,South,172,23,Female,2.631530441
2/13/2025,Widget A,East,608,41,Male,3.645791266
2/14/2025,Widget B,South,489,35,Female,4.527613139
2/15/2025,Widget A,East,718,40,Male,2.637556525
2/16/2025,Widget D,North,956,23,Female,2.159522718
2/17/2025,Widget C,West,394,46,Female,1.058060378
2/18/2025,Widget D,South,468,42,Male,3.299356151
2/19/2025,Widget B,West,895,34,Female,2.60909907
2/20/2025,Widget C,South,964,63,Male,2.498596876
2/21/2025,Widget B,North,793,41,Female,1.731741285
2/22/2025,Widget C,North,648,28,Male,2.720221381
2/23/2025,Widget A,North,748,43,Female,4.937767814
2/24/2025,Widget A,South,949,68,Female,2.191016615
2/25/2025,Widget A,East,667,51,Female,3.398817654
2/26/2025,Widget D,South,286,45,Male,4.105947525
2/27/2025,Widget B,East,952,20,Male,3.996631293
2/28/2025,Widget D,South,869,28,Male,2.31509715
3/1/2025,Widget A,South,544,55,Female,3.443440334
3/2/2025,Widget B,North,669,31,Male,4.485058741
3/3/2025,Widget A,West,462,68,Male,1.061789711
3/4/2025,Widget D,West,222,43,Male,2.742937427
3/5/2025,Widget D,East,287,65,Male,1.897093673
3/6/2025,Widget D,West,841,38,Male,2.554529162
3/7/2025,Widget A,South,779,56,Male,2.663958432
3/8/2025,Widget B,South,519,47,Male,3.986683859
3/9/2025,Widget B,North,725,25,Male,1.37528749
3/10/2025,Widget A,North,351,68,Male,3.050335613
3/11/2025,Widget B,West,718,37,Male,3.256779167
3/12/2025,Widget A,East,648,65,Female,2.976630414
3/13/2025,Widget B,West,434,49,Female,3.927493012
3/14/2025,Widget C,West,191,39,Male,2.535165024
3/15/2025,Widget C,West,629,24,Female,4.779868255
3/16/2025,Widget D,West,965,26,Female,2.92721377
3/17/2025,Widget C,South,162,62,Male,3.284855638
3/18/2025,Widget C,East,761,18,Male,4.302123293
3/19/2025,Widget C,South,611,46,Male,2.100944424
3/20/2025,Widget A,East,238,25,Female,1.300808115
3/21/2025,Widget C,North,797,21,Male,3.831135913
3/22/2025,Widget C,West,284,52,Female,2.932047422
3/23/2025,Widget D,South,304,20,Male,4.586017004
3/24/2025,Widget C,East,871,62,Female,4.930720195
3/25/2025,Widget C,North,313,57,Female,2.596437402
3/26/2025,Widget B,North,355,24,Male,2.661756065
3/27/2025,Widget D,West,234,44,Male,2.631850409
3/28/2025,Widget D,East,672,18,Female,2.298216439
3/29/2025,Widget D,South,974,44,Female,4.126748391
3/30/2025,Widget D,West,921,33,Male,4.03598305
3/31/2025,Widget D,South,187,55,Male,2.914579482
4/1/2025,Widget D,North,935,24,Female,1.178644866
4/2/2025,Widget A,South,306,61,Male,2.238237206
4/3/2025,Widget C,South,228,40,Female,2.169212186
4/4/2025,Widget D,West,922,58,Male,4.244348985
4/5/2025,Widget C,South,102,28,Male,1.350302294
4/6/2025,Widget C,West,853,59,Male,4.222701516
4/7/2025,Widget A,North,220,50,Female,3.676734609
4/8/2025,Widget D,West,484,67,Male,3.929765837
4/9/2025,Widget B,West,713,53,Female,2.72885275
4/10/2025,Widget A,East,137,54,Male,3.718903184
4/11/2025,Widget B,South,440,58,Female,3.436115779
4/12/2025,Widget C,North,744,34,Female,4.075920781
4/13/2025,Widget C,West,813,52,Male,2.787079338
4/14/2025,Widget A,North,959,65,Female,2.8913025
4/15/2025,Widget A,East,120,22,Female,3.574304891
4/16/2025,Widget B,South,341,65,Female,1.432309975
4/17/2025,Widget D,West,554,49,Female,2.744977793
4/18/2025,Widget B,South,720,20,Male,4.887803381
4/19/2025,Widget A,East,402,69,Male,1.15020928
4/20/2025,Widget B,East,695,64,Male,2.264018891
4/21/2025,Widget A,North,694,52,Female,2.256439276
4/22/2025,Widget B,West,902,69,Female,3.533856477
4/23/2025,Widget A,North,168,31,Male,1.423201438
4/24/2025,Widget A,East,228,65,Male,3.514176124
4/25/2025,Widget A,South,295,48,Female,1.380160963
4/26/2025,Widget D,North,239,48,Male,1.37981459
4/27/2025,Widget B,North,543,34,Male,3.912733429
4/28/2025,Widget B,South,382,41,Female,2.296540695
4/29/2025,Widget B,North,411,69,Male,4.909691791
4/30/2025,Widget A,South,845,40,Female,1.149411746
5/1/2025,Widget B,West,634,35,Male,2.780426655
5/2/2025,Widget B,South,764,67,Female,1.452543751
5/3/2025,Widget A,West,376,31,Female,2.405515867
5/4/2025,Widget C,South,160,67,Female,4.992889802
5/5/2025,Widget A,East,418,32,Female,4.555370047
5/6/2025,Widget B,East,989,32,Female,1.193297635
5/7/2025,Widget A,West,151,23,Male,3.253023375
5/8/2025,Widget C,West,955,44,Male,3.591289219
5/9/2025,Widget A,East,252,32,Male,1.838138496
5/10/2025,Widget B,West,848,67,Female,1.580422294
5/11/2025,Widget C,South,410,53,Male,4.617524539
5/12/2025,Widget D,South,913,25,Female,4.875265766
5/13/2025,Widget B,East,643,32,Female,4.967571429
5/14/2025,Widget C,North,666,20,Male,4.159047095
5/15/2025,Widget C,South,963,64,Female,3.654008278
5/16/2025,Widget D,West,488,30,Male,2.382921009
5/17/2025,Widget A,North,647,58,Female,1.685593249
5/18/2025,Widget A,North,721,51,Female,1.315922397
5/19/2025,Widget B,South,276,41,Male,3.773189874
5/20/2025,Widget D,South,461,57,Female,4.138893661
5/21/2025,Widget A,North,413,49,Male,4.30581461
5/22/2025,Widget D,North,906,49,Female,4.655060013
5/23/2025,Widget A,East,947,47,Male,4.519718255
5/24/2025,Widget C,West,196,69,Female,4.998965089
5/25/2025,Widget A,East,980,66,Male,1.976256044
5/26/2025,Widget D,South,312,30,Male,4.053230461
5/27/2025,Widget C,East,928,18,Female,3.345838049
5/28/2025,Widget C,East,236,51,Male,2.04498053
5/29/2025,Widget C,East,105,32,Female,4.927621289
5/30/2025,Widget D,East,208,61,Female,4.591592419
5/31/2025,Widget B,West,646,31,Male,1.514062674
6/1/2025,Widget B,West,138,46,Male,1.104633369
6/2/2025,Widget B,North,761,51,Male,3.753323049
6/3/2025,Widget D,South,524,35,Male,3.416522515
6/4/2025,Widget C,East,729,24,Male,4.743262496
6/5/2025,Widget B,North,360,46,Female,1.936021149
6/6/2025,Widget D,North,525,48,Male,1.337551792
6/7/2025,Widget B,North,186,42,Female,2.036861335
6/8/2025,Widget A,West,564,55,Male,1.075710562
6/9/2025,Widget B,East,175,31,Male,1.143571005
6/10/2025,Widget B,East,570,25,Male,4.659431224
6/11/2025,Widget C,South,513,44,Female,2.40806633
6/12/2025,Widget D,East,924,19,Male,2.643236004
6/13/2025,Widget C,East,994,34,Female,1.073486618
6/14/2025,Widget C,North,825,54,Female,2.082087121
6/15/2025,Widget C,South,556,31,Female,4.218903935
6/16/2025,Widget C,East,384,42,Male,3.461963839
6/17/2025,Widget C,West,338,47,Female,4.015122404
6/18/2025,Widget B,East,776,46,Male,2.788854963
6/19/2025,Widget C,North,698,37,Female,2.238916887
6/20/2025,Widget C,West,752,38,Male,2.931240373
6/21/2025,Widget D,North,771,39,Female,2.292284274
6/22/2025,Widget A,East,657,52,Male,4.355884387
6/23/2025,Widget B,West,471,54,Male,2.190694862
6/24/2025,Widget B,South,594,33,Male,3.639054562
6/25/2025,Widget B,South,723,67,Female,1.547928889
6/26/2025,Widget C,West,144,66,Female,3.747465975
6/27/2025,Widget C,West,500,60,Male,4.653198846
6/28/2025,Widget C,North,346,34,Female,3.434332619
6/29/2025,Widget D,West,715,33,Female,3.23942152
6/30/2025,Widget A,North,696,19,Female,4.844473072
7/1/2025,Widget C,East,549,21,Female,3.509586221
7/2/2025,Widget A,North,584,38,Female,2.038201733
7/3/2025,Widget D,West,745,56,Female,2.169564095
7/4/2025,Widget B,West,719,51,Female,3.82122657
7/5/2025,Widget C,East,117,47,Male,3.941746376
7/6/2025,Widget A,West,705,23,Male,2.213984927
7/7/2025,Widget A,West,761,34,Female,2.381375912
7/8/2025,Widget C,South,857,56,Male,4.964226035
7/9/2025,Widget B,South,388,42,Male,1.407810198
7/10/2025,Widget B,East,513,22,Male,2.618580114
7/11/2025,Widget B,North,820,22,Female,1.249790125
7/12/2025,Widget D,South,737,37,Female,4.284313448
7/13/2025,Widget A,North,334,33,Female,1.369383356
7/14/2025,Widget A,West,515,68,Female,3.696029426
7/15/2025,Widget A,South,598,58,Female,1.225933696
7/16/2025,Widget D,East,733,54,Male,3.691420151
7/17/2025,Widget A,East,749,57,Female,4.372147788
7/18/2025,Widget D,East,214,26,Male,2.595286108
7/19/2025,Widget B,South,773,22,Female,3.088505974
7/20/2025,Widget C,North,812,59,Male,2.606166952
7/21/2025,Widget A,West,333,19,Female,2.201955035
7/22/2025,Widget A,North,639,26,Female,4.213053603
7/23/2025,Widget B,North,110,60,Female,2.088010295
7/24/2025,Widget C,West,305,53,Female,3.891773698
7/25/2025,Widget D,West,778,39,Female,1.824788317
7/26/2025,Widget C,South,346,39,Female,1.999415184
7/27/2025,Widget B,South,658,39,Male,2.34584465
7/28/2025,Widget B,South,857,51,Female,3.35662551
7/29/2025,Widget C,South,226,46,Male,2.817689277
7/30/2025,Widget D,South,246,55,Female,3.980579239
7/31/2025,Widget D,West,217,63,Male,1.854269201
8/1/2025,Widget A,North,481,50,Male,1.042689151
8/2/2025,Widget D,South,511,35,Male,4.106229887
8/3/2025,Widget C,South,763,24,Male,4.286597336
8/4/2025,Widget B,North,683,18,Male,1.237920652
8/5/2025,Widget A,South,462,50,Male,3.443630089
8/6/2025,Widget A,North,608,18,Female,2.512827135
8/7/2025,Widget B,North,236,41,Male,4.175582621
8/8/2025,Widget D,West,274,21,Female,4.497658217
8/9/2025,Widget B,East,388,21,Female,4.404015067
8/10/2025,Widget D,West,580,35,Male,4.108816989
8/11/2025,Widget B,East,118,44,Male,2.076208915
8/12/2025,Widget C,East,294,60,Female,4.247558574
8/13/2025,Widget D,East,429,49,Male,3.133913904
8/14/2025,Widget C,South,274,50,Male,1.211026459
8/15/2025,Widget A,West,548,45,Male,2.8277554
8/16/2025,Widget B,East,453,59,Male,4.768631668
8/17/2025,Widget A,North,598,58,Male,4.551437399
8/18/2025,Widget A,South,240,53,Male,1.409057124
8/19/2025,Widget A,West,857,23,Male,3.976506743
8/20/2025,Widget A,East,996,33,Female,4.223171464
8/21/2025,Widget B,North,192,51,Male,2.085552753
8/22/2025,Widget A,West,338,40,Female,2.886434283
8/23/2025,Widget B,West,304,67,Female,3.843951766
8/24/2025,Widget B,South,659,59,Female,2.756165955
8/25/2025,Widget C,West,532,41,Female,1.451187675
8/26/2025,Widget D,South,344,66,Male,3.823529779
8/27/2025,Widget D,East,931,30,Female,4.646554759
8/28/2025,Widget B,South,416,35,Female,3.609938914
8/29/2025,Widget C,North,394,30,Female,4.095202994
8/30/2025,Widget B,South,739,66,Female,2.433450143
8/31/2025,Widget B,North,955,54,Female,1.732792981
9/1/2025,Widget B,South,381,60,Male,3.571094646
9/2/2025,Widget C,West,116,56,Male,2.311084823
9/3/2025,Widget D,East,170,59,Female,4.440294076
9/4/2025,Widget C,North,368,34,Male,1.4905122
9/5/2025,Widget A,South,424,32,Male,2.733854799
9/6/2025,Widget C,South,893,35,Female,2.586910402
9/7/2025,Widget C,South,404,40,Female,4.752215414
9/8/2025,Widget C,West,550,68,Female,1.612539202
9/9/2025,Widget C,West,106,47,Male,1.0393873
9/10/2025,Widget D,North,413,51,Female,1.952340851
9/11/2025,Widget A,North,916,21,Male,4.281107439
9/12/2025,Widget D,West,202,20,Male,1.837287264
9/13/2025,Widget D,North,920,24,Male,1.963512255
9/14/2025,Widget C,East,292,35,Female,1.519595218
9/15/2025,Widget B,East,852,59,Male,3.861744813
9/16/2025,Widget B,West,673,24,Female,1.276696762
9/17/2025,Widget D,North,628,57,Female,2.324833209
9/18/2025,Widget D,South,270,23,Female,2.129994906
9/19/2025,Widget C,East,636,39,Female,3.220638919
9/20/2025,Widget D,West,350,18,Female,3.92166506
9/21/2025,Widget C,North,864,21,Male,3.131505739
9/22/2025,Widget B,West,486,63,Male,4.724103972
9/23/2025,Widget B,South,306,66,Male,4.805770556
9/24/2025,Widget A,East,640,69,Male,2.445861314
9/25/2025,Widget B,West,728,67,Male,4.110721505
9/26/2025,Widget D,West,515,60,Female,3.955205533
9/27/2025,Widget B,West,893,46,Female,4.571858367
9/28/2025,Widget C,South,479,38,Male,2.791774561
9/29/2025,Widget B,West,243,43,Male,3.121892749
9/30/2025,Widget A,South,124,31,Male,2.663097254
10/1/2025,Widget B,South,921,26,Female,4.401507677
10/2/2025,Widget C,South,767,64,Female,1.918809261
10/3/2025,Widget C,East,172,29,Female,1.958836313
10/4/2025,Widget D,East,731,59,Male,2.490420414
10/5/2025,Widget B,West,923,68,Male,1.921371328
10/6/2025,Widget C,West,932,68,Male,3.244027346
10/7/2025,Widget A,East,192,23,Male,1.537960426
10/8/2025,Widget D,North,604,37,Female,2.280744878
10/9/2025,Widget A,East,697,41,Male,4.653778794
10/10/2025,Widget B,South,435,44,Male,2.636901921
10/11/2025,Widget B,East,524,55,Male,3.992934866
10/12/2025,Widget B,South,598,25,Female,1.453848767
10/13/2025,Widget D,West,463,18,Female,1.990258033
10/14/2025,Widget C,North,729,66,Male,4.229382485
10/15/2025,Widget D,West,844,66,Female,4.051971745
10/16/2025,Widget A,South,298,41,Female,2.544623674
10/17/2025,Widget D,South,817,64,Female,4.817587608
10/18/2025,Widget A,South,512,24,Female,4.642572063
10/19/2025,Widget D,North,438,36,Female,4.849202996
10/20/2025,Widget C,East,758,39,Male,2.711658761
10/21/2025,Widget A,West,528,52,Male,1.789894335
10/22/2025,Widget B,West,882,47,Male,3.506634556
10/23/2025,Widget B,East,998,46,Female,3.739092633
10/24/2025,Widget D,West,238,39,Female,1.501767138
10/25/2025,Widget B,North,792,28,Female,4.145932137
10/26/2025,Widget A,West,641,37,Female,1.072240879
10/27/2025,Widget B,South,156,46,Male,2.93091355
10/28/2025,Widget C,East,331,68,Male,2.324065038
10/29/2025,Widget C,North,757,58,Male,3.96121224
10/30/2025,Widget D,East,534,59,Male,2.25104291
10/31/2025,Widget A,North,483,51,Male,4.307228451
11/1/2025,Widget C,South,659,18,Male,3.379813955
11/2/2025,Widget C,East,293,48,Female,4.175573447
11/3/2025,Widget A,West,835,47,Female,4.957362551
11/4/2025,Widget B,North,747,65,Male,3.716633383
11/5/2025,Widget B,East,633,35,Female,4.939801265
11/6/2025,Widget D,West,617,34,Male,1.115345308
11/7/2025,Widget B,East,815,55,Male,2.352559954
11/8/2025,Widget A,East,850,31,Female,1.431413058
11/9/2025,Widget C,East,284,40,Male,2.049219726
11/10/2025,Widget B,North,971,42,Male,4.355551597
11/11/2025,Widget D,West,391,32,Male,1.129293061
11/12/2025,Widget B,South,434,63,Female,3.080731743
11/13/2025,Widget A,North,831,39,Female,3.26851483
11/14/2025,Widget D,North,215,20,Female,3.244604587
11/15/2025,Widget B,North,924,36,Female,2.901188295
11/16/2025,Widget D,South,148,61,Male,4.162411859
11/17/2025,Widget A,West,784,51,Female,1.534172358
11/18/2025,Widget C,West,181,52,Female,2.242308062
11/19/2025,Widget A,West,933,67,Female,3.462904214
11/20/2025,Widget A,East,432,18,Male,3.763805465
11/21/2025,Widget A,East,656,69,Female,2.616593727
11/22/2025,Widget A,East,434,38,Female,4.501485053
11/23/2025,Widget C,South,631,46,Male,2.661973587
11/24/2025,Widget C,East,320,23,Male,2.611104537
11/25/2025,Widget D,South,734,54,Male,1.144829046
11/26/2025,Widget B,West,845,18,Male,3.204565345
11/27/2025,Widget C,East,832,68,Female,3.834723354
11/28/2025,Widget C,East,422,18,Male,1.457752654
11/29/2025,Widget B,North,950,44,Female,2.221731064
11/30/2025,Widget C,South,102,38,Female,4.125027815
12/1/2025,Widget A,West,793,33,Female,2.463677742
12/2/2025,Widget A,North,305,61,Female,1.966409848
12/3/2025,Widget B,North,931,57,Female,3.688802654
12/4/2025,Widget D,West,139,43,Male,1.787035111
12/5/2025,Widget D,North,158,33,Female,4.582611678
12/6/2025,Widget B,South,673,45,Female,1.422393584
12/7/2025,Widget B,South,743,18,Female,3.826199209
12/8/2025,Widget A,East,606,53,Male,2.998194805
12/9/2025,Widget D,North,671,27,Female,4.47971825
12/10/2025,Widget C,East,983,60,Female,1.504780364
12/11/2025,Widget A,North,942,34,Male,3.711579674
12/12/2025,Widget B,South,221,40,Female,3.288218557
12/13/2025,Widget D,South,578,24,Female,2.920360569
12/14/2025,Widget C,South,718,61,Male,2.965629054
12/15/2025,Widget C,North,195,24,Female,3.887907847
12/16/2025,Widget A,South,958,61,Female,4.75096662
12/17/2025,Widget D,North,513,32,Female,1.365006636
12/18/2025,Widget D,East,334,51,Female,1.07801059
12/19/2025,Widget B,North,997,63,Female,4.22281917
12/20/2025,Widget D,East,161,62,Male,1.43267755
12/21/2025,Widget D,North,355,21,Male,4.946787184
12/22/2025,Widget A,East,660,31,Male,3.477392996
12/23/2025,Widget D,South,447,31,Female,3.603465581
12/24/2025,Widget C,East,770,33,Female,1.795566812
12/25/2025,Widget A,South,223,24,Female,1.961249241
12/26/2025,Widget A,South,581,49,Male,3.637401212
12/27/2025,Widget B,East,416,36,Female,4.638907352
12/28/2025,Widget D,North,603,19,Female,4.929562218
12/29/2025,Widget B,North,818,27,Female,1.792123787
12/30/2025,Widget C,West,147,67,Male,1.536478491
12/31/2025,Widget A,North,508,34,Male,1.225605431
1/1/2026,Widget A,West,235,54,Female,4.473188073
1/2/2026,Widget A,North,300,29,Female,2.178859387
1/3/2026,Widget C,North,349,23,Female,1.007248135
1/4/2026,Widget C,South,413,39,Male,1.895272344
1/5/2026,Widget B,West,968,49,Male,2.36176432
1/6/2026,Widget B,North,467,58,Male,4.963944678
1/7/2026,Widget B,West,528,37,Female,3.094166375
1/8/2026,Widget D,South,929,18,Male,1.81885579
1/9/2026,Widget A,South,906,64,Female,2.339273379
1/10/2026,Widget A,West,579,23,Female,2.32123075
1/11/2026,Widget B,South,413,36,Male,1.078902986
1/12/2026,Widget A,East,599,35,Female,1.540732217
1/13/2026,Widget B,East,820,23,Male,3.780785839
1/14/2026,Widget D,South,454,62,Female,1.481003946
1/15/2026,Widget D,East,584,50,Female,1.922937106
1/16/2026,Widget C,North,310,40,Male,2.402949194
1/17/2026,Widget D,West,803,40,Female,4.030939778
1/18/2026,Widget B,North,143,43,Female,3.329603859
1/19/2026,Widget D,West,640,30,Female,3.75599994
1/20/2026,Widget C,South,670,24,Female,3.268049302
1/21/2026,Widget A,North,682,32,Female,3.734369701
1/22/2026,Widget B,South,191,61,Female,1.011368615
1/23/2026,Widget A,South,364,44,Female,4.723592577
1/24/2026,Widget C,West,994,43,Female,1.443680923
1/25/2026,Widget C,West,319,50,Male,2.624996384
1/26/2026,Widget C,West,541,32,Male,4.084153481
1/27/2026,Widget A,North,500,53,Female,2.740922872
1/28/2026,Widget A,East,499,62,Female,4.787370207
1/29/2026,Widget A,West,826,44,Male,2.870355794
1/30/2026,Widget A,West,998,22,Female,4.499757622
1/31/2026,Widget C,North,888,19,Male,4.243312453
2/1/2026,Widget C,West,675,50,Male,4.923945211
2/2/2026,Widget B,North,957,33,Male,4.706191123
2/3/2026,Widget B,South,903,40,Female,4.592495339
2/4/2026,Widget A,West,589,55,Female,3.926417362
2/5/2026,Widget D,West,584,33,Female,2.467992589
2/6/2026,Widget D,South,856,31,Male,1.424501674
2/7/2026,Widget C,South,569,46,Male,3.754580209
2/8/2026,Widget C,South,673,43,Male,4.914616325
2/9/2026,Widget C,West,943,52,Female,3.906417749
2/10/2026,Widget B,East,781,32,Male,4.714917477
2/11/2026,Widget B,East,544,20,Male,4.217218852
2/12/2026,Widget C,East,368,40,Female,1.6524587
2/13/2026,Widget C,West,366,46,Male,1.996815082
2/14/2026,Widget C,South,153,51,Male,2.367462407
2/15/2026,Widget D,West,627,50,Female,1.673041777
2/16/2026,Widget B,South,619,58,Female,3.326605331
2/17/2026,Widget D,West,715,58,Male,4.901802097
2/18/2026,Widget D,West,158,40,Female,4.045835334
2/19/2026,Widget C,South,924,24,Male,2.693546996
2/20/2026,Widget C,East,139,20,Female,1.018017924
2/21/2026,Widget A,South,336,49,Male,2.253104045
2/22/2026,Widget A,North,485,48,Female,3.107037151
2/23/2026,Widget D,North,705,35,Male,2.297003495
2/24/2026,Widget B,South,833,60,Female,1.444139692
2/25/2026,Widget C,West,815,24,Female,2.771059827
2/26/2026,Widget C,North,749,58,Female,2.013011268
2/27/2026,Widget D,North,399,18,Female,4.636929506
2/28/2026,Widget A,West,494,31,Female,1.407018114
3/1/2026,Widget B,West,306,69,Female,1.196610515
3/2/2026,Widget A,East,435,49,Female,1.021256677
3/3/2026,Widget A,West,692,23,Male,2.312278738
3/4/2026,Widget A,South,829,56,Male,3.641547353
3/5/2026,Widget A,South,613,27,Female,3.921655012
3/6/2026,Widget C,East,277,24,Female,2.813046734
3/7/2026,Widget C,North,495,43,Male,3.737314602
3/8/2026,Widget A,North,470,51,Male,2.439656145
3/9/2026,Widget B,West,957,47,Female,3.67122488
3/10/2026,Widget D,South,890,53,Male,1.162383941
3/11/2026,Widget B,North,757,38,Male,2.563011938
3/12/2026,Widget B,East,417,34,Female,4.163398711
3/13/2026,Widget B,East,835,50,Female,4.212024122
3/14/2026,Widget A,South,468,27,Female,3.864595116
3/15/2026,Widget C,East,483,68,Male,1.816954482
3/16/2026,Widget B,East,161,64,Female,1.988820476
3/17/2026,Widget A,South,905,59,Female,4.984354909
3/18/2026,Widget B,West,604,68,Male,1.413512029
3/19/2026,Widget B,West,338,29,Female,1.722650796
3/20/2026,Widget A,East,294,33,Male,1.520105023
3/21/2026,Widget C,West,777,58,Male,2.310619855
3/22/2026,Widget C,West,321,49,Male,1.840703341
3/23/2026,Widget D,East,160,32,Male,2.990751838
3/24/2026,Widget A,West,228,44,Male,2.904082828
3/25/2026,Widget D,East,784,45,Male,4.606022478
3/26/2026,Widget D,North,255,34,Female,1.13895979
3/27/2026,Widget D,South,477,63,Female,2.279518307
3/28/2026,Widget C,South,721,67,Female,3.386631568
3/29/2026,Widget A,West,880,19,Male,3.419207047
